timestamp,request count
2017-10-25 02:06:00+00:00,153920.0
2017-10-25 02:07:00+00:00,174227.0
2017-10-25 02:08:00+00:00,169983.0
2017-10-25 02:09:00+00:00,170695.0
2017-10-25 02:10:00+00:00,174139.0
2017-10-25 02:11:00+00:00,176801.0
2017-10-25 02:12:00+00:00,176571.0
2017-10-25 02:13:00+00:00,173588.0
2017-10-25 02:14:00+00:00,168920.0
2017-10-25 02:15:00+00:00,174496.0
2017-10-25 02:16:00+00:00,170677.0
2017-10-25 02:17:00+00:00,171542.0
2017-10-25 02:18:00+00:00,176881.0
2017-10-25 02:19:00+00:00,184830.0
2017-10-25 02:20:00+00:00,190560.0
2017-10-25 02:21:00+00:00,182247.0
2017-10-25 02:22:00+00:00,184067.0
2017-10-25 02:23:00+00:00,192844.0
2017-10-25 02:24:00+00:00,194575.0
2017-10-25 02:25:00+00:00,195882.0
2017-10-25 02:26:00+00:00,202530.0
2017-10-25 02:27:00+00:00,205304.0
2017-10-25 02:28:00+00:00,201882.0
2017-10-25 02:29:00+00:00,203875.0
2017-10-25 02:30:00+00:00,204711.0
2017-10-25 02:31:00+00:00,199672.0
2017-10-25 02:32:00+00:00,192246.0
2017-10-25 02:33:00+00:00,187927.0
2017-10-25 02:34:00+00:00,176739.0
2017-10-25 02:35:00+00:00,177277.0
2017-10-25 02:36:00+00:00,173898.0
2017-10-25 02:37:00+00:00,170415.0
2017-10-25 02:38:00+00:00,176770.0
2017-10-25 02:39:00+00:00,185830.0
2017-10-25 02:40:00+00:00,173949.0
2017-10-25 02:41:00+00:00,170604.0
2017-10-25 02:42:00+00:00,166626.0
2017-10-25 02:43:00+00:00,167056.0
2017-10-25 02:44:00+00:00,165572.0
2017-10-25 02:45:00+00:00,162687.0
2017-10-25 02:46:00+00:00,163354.0
2017-10-25 02:47:00+00:00,163031.0
2017-10-25 02:48:00+00:00,162153.0
2017-10-25 02:49:00+00:00,159546.0
2017-10-25 02:50:00+00:00,161375.0
2017-10-25 02:51:00+00:00,164580.0
2017-10-25 02:52:00+00:00,168261.0
2017-10-25 02:53:00+00:00,172611.0
2017-10-25 02:54:00+00:00,167885.0
2017-10-25 02:55:00+00:00,164203.0
2017-10-25 02:56:00+00:00,164554.0
2017-10-25 02:57:00+00:00,162161.0
2017-10-25 02:58:00+00:00,159100.0
2017-10-25 02:59:00+00:00,156879.0
2017-10-25 03:00:00+00:00,163866.0
2017-10-25 03:01:00+00:00,170200.0
2017-10-25 03:02:00+00:00,168686.0
2017-10-25 03:03:00+00:00,174250.0
2017-10-25 03:04:00+00:00,177249.0
2017-10-25 03:05:00+00:00,181364.0
2017-10-25 03:06:00+00:00,174289.0
2017-10-25 03:07:00+00:00,175125.0
2017-10-25 03:08:00+00:00,173793.0
2017-10-25 03:09:00+00:00,180799.0
2017-10-25 03:10:00+00:00,185604.0
2017-10-25 03:11:00+00:00,182680.0
2017-10-25 03:12:00+00:00,192097.0
2017-10-25 03:13:00+00:00,187681.0
2017-10-25 03:14:00+00:00,184327.0
2017-10-25 03:15:00+00:00,190893.0
2017-10-25 03:16:00+00:00,190882.0
2017-10-25 03:17:00+00:00,189084.0
2017-10-25 03:18:00+00:00,190457.0
2017-10-25 03:19:00+00:00,184249.0
2017-10-25 03:20:00+00:00,184275.0
2017-10-25 03:21:00+00:00,190912.0
2017-10-25 03:22:00+00:00,189775.0
2017-10-25 03:23:00+00:00,188540.0
2017-10-25 03:24:00+00:00,196181.0
2017-10-25 03:25:00+00:00,196870.0
2017-10-25 03:26:00+00:00,196785.0
2017-10-25 03:27:00+00:00,201249.0
2017-10-25 03:28:00+00:00,199042.0
2017-10-25 03:29:00+00:00,194124.0
2017-10-25 03:30:00+00:00,196159.0
2017-10-25 03:31:00+00:00,185920.0
2017-10-25 03:32:00+00:00,182888.0
2017-10-25 03:33:00+00:00,187690.0
2017-10-25 03:34:00+00:00,185694.0
2017-10-25 03:35:00+00:00,182001.0
2017-10-25 03:36:00+00:00,180141.0
2017-10-25 03:37:00+00:00,179874.0
2017-10-25 03:38:00+00:00,177428.0
2017-10-25 03:39:00+00:00,177617.0
2017-10-25 03:40:00+00:00,190571.0
2017-10-25 03:41:00+00:00,191643.0
2017-10-25 03:42:00+00:00,174711.0
2017-10-25 03:43:00+00:00,176388.0
2017-10-25 03:44:00+00:00,172790.0
2017-10-25 03:45:00+00:00,172018.0
2017-10-25 03:46:00+00:00,182580.0
2017-10-25 03:47:00+00:00,187310.0
2017-10-25 03:48:00+00:00,187355.0
2017-10-25 03:49:00+00:00,186148.0
2017-10-25 03:50:00+00:00,181464.0
2017-10-25 03:51:00+00:00,176792.0
2017-10-25 03:52:00+00:00,180691.0
2017-10-25 03:53:00+00:00,184672.0
2017-10-25 03:54:00+00:00,185640.0
2017-10-25 03:55:00+00:00,185363.0
2017-10-25 03:56:00+00:00,183727.0
2017-10-25 03:57:00+00:00,181184.0
2017-10-25 03:58:00+00:00,182905.0
2017-10-25 03:59:00+00:00,181301.0
2017-10-25 04:00:00+00:00,176925.0
2017-10-25 04:01:00+00:00,183813.0
2017-10-25 04:02:00+00:00,184663.0
2017-10-25 04:03:00+00:00,177584.0
2017-10-25 04:04:00+00:00,172042.0
2017-10-25 04:05:00+00:00,167603.0
2017-10-25 04:06:00+00:00,162794.0
2017-10-25 04:07:00+00:00,161731.0
2017-10-25 04:08:00+00:00,160987.0
2017-10-25 04:09:00+00:00,159355.0
2017-10-25 04:10:00+00:00,163757.0
2017-10-25 04:11:00+00:00,165004.0
2017-10-25 04:12:00+00:00,167318.0
2017-10-25 04:13:00+00:00,164466.0
2017-10-25 04:14:00+00:00,163276.0
2017-10-25 04:15:00+00:00,160363.0
2017-10-25 04:16:00+00:00,164356.0
2017-10-25 04:17:00+00:00,167381.0
2017-10-25 04:18:00+00:00,171184.0
2017-10-25 04:19:00+00:00,170495.0
2017-10-25 04:20:00+00:00,168350.0
2017-10-25 04:21:00+00:00,166304.0
2017-10-25 04:22:00+00:00,163673.0
2017-10-25 04:23:00+00:00,171419.0
2017-10-25 04:24:00+00:00,166695.0
2017-10-25 04:25:00+00:00,170223.0
2017-10-25 04:26:00+00:00,172505.0
2017-10-25 04:27:00+00:00,171366.0
2017-10-25 04:28:00+00:00,168126.0
2017-10-25 04:29:00+00:00,164505.0
2017-10-25 04:30:00+00:00,163795.0
2017-10-25 04:31:00+00:00,167291.0
2017-10-25 04:32:00+00:00,163715.0
2017-10-25 04:33:00+00:00,166628.0
2017-10-25 04:34:00+00:00,165322.0
2017-10-25 04:35:00+00:00,165181.0
2017-10-25 04:36:00+00:00,163583.0
2017-10-25 04:37:00+00:00,164767.0
2017-10-25 04:38:00+00:00,164158.0
2017-10-25 04:39:00+00:00,162040.0
2017-10-25 04:40:00+00:00,163453.0
2017-10-25 04:41:00+00:00,170415.0
2017-10-25 04:42:00+00:00,172527.0
2017-10-25 04:43:00+00:00,167724.0
2017-10-25 04:44:00+00:00,165675.0
2017-10-25 04:45:00+00:00,166172.0
2017-10-25 04:46:00+00:00,172509.0
2017-10-25 04:47:00+00:00,174490.0
2017-10-25 04:48:00+00:00,169771.0
2017-10-25 04:49:00+00:00,172636.0
2017-10-25 04:50:00+00:00,172231.0
2017-10-25 04:51:00+00:00,169161.0
2017-10-25 04:52:00+00:00,166980.0
2017-10-25 04:53:00+00:00,171899.0
2017-10-25 04:54:00+00:00,173566.0
2017-10-25 04:55:00+00:00,170107.0
2017-10-25 04:56:00+00:00,166238.0
2017-10-25 04:57:00+00:00,167238.0
2017-10-25 04:58:00+00:00,177543.0
2017-10-25 04:59:00+00:00,178146.0
2017-10-25 05:00:00+00:00,177810.0
2017-10-25 05:01:00+00:00,178541.0
2017-10-25 05:02:00+00:00,178579.0
2017-10-25 05:03:00+00:00,176753.0
2017-10-25 05:04:00+00:00,174062.0
2017-10-25 05:05:00+00:00,171165.0
2017-10-25 05:06:00+00:00,164893.0
2017-10-25 05:07:00+00:00,156174.0
2017-10-25 05:08:00+00:00,156596.0
2017-10-25 05:09:00+00:00,155880.0
2017-10-25 05:10:00+00:00,153274.0
2017-10-25 05:11:00+00:00,155710.0
2017-10-25 05:12:00+00:00,162167.0
2017-10-25 05:13:00+00:00,159303.0
2017-10-25 05:14:00+00:00,154704.0
2017-10-25 05:15:00+00:00,160375.0
2017-10-25 05:16:00+00:00,164972.0
2017-10-25 05:17:00+00:00,164592.0
2017-10-25 05:18:00+00:00,165644.0
2017-10-25 05:19:00+00:00,163987.0
2017-10-25 05:20:00+00:00,162736.0
2017-10-25 05:21:00+00:00,163882.0
2017-10-25 05:22:00+00:00,165826.0
2017-10-25 05:23:00+00:00,167415.0
2017-10-25 05:24:00+00:00,169593.0
2017-10-25 05:25:00+00:00,172505.0
2017-10-25 05:26:00+00:00,174080.0
2017-10-25 05:27:00+00:00,169628.0
2017-10-25 05:28:00+00:00,162457.0
2017-10-25 05:29:00+00:00,159732.0
2017-10-25 05:30:00+00:00,161339.0
2017-10-25 05:31:00+00:00,163598.0
2017-10-25 05:32:00+00:00,164701.0
2017-10-25 05:33:00+00:00,161647.0
2017-10-25 05:34:00+00:00,160011.0
2017-10-25 05:35:00+00:00,160545.0
2017-10-25 05:36:00+00:00,160830.0
2017-10-25 05:37:00+00:00,158636.0
2017-10-25 05:38:00+00:00,154884.0
2017-10-25 05:39:00+00:00,154882.0
2017-10-25 05:40:00+00:00,154881.0
2017-10-25 05:41:00+00:00,154968.0
2017-10-25 05:42:00+00:00,154121.0
2017-10-25 05:43:00+00:00,158366.0
2017-10-25 05:44:00+00:00,156614.0
2017-10-25 05:45:00+00:00,154067.0
2017-10-25 05:46:00+00:00,157288.0
2017-10-25 05:47:00+00:00,155699.0
2017-10-25 05:48:00+00:00,155692.0
2017-10-25 05:49:00+00:00,161439.0
2017-10-25 05:50:00+00:00,163363.0
2017-10-25 05:51:00+00:00,160797.0
2017-10-25 05:52:00+00:00,161703.0
2017-10-25 05:53:00+00:00,157799.0
2017-10-25 05:54:00+00:00,150057.0
2017-10-25 05:55:00+00:00,152194.0
2017-10-25 05:56:00+00:00,150827.0
2017-10-25 05:57:00+00:00,146838.0
2017-10-25 05:58:00+00:00,149748.0
2017-10-25 05:59:00+00:00,153498.0
2017-10-25 06:00:00+00:00,154517.0
2017-10-25 06:01:00+00:00,158985.0
2017-10-25 06:02:00+00:00,155399.0
2017-10-25 06:03:00+00:00,156746.0
2017-10-25 06:04:00+00:00,157697.0
2017-10-25 06:05:00+00:00,161007.0
2017-10-25 06:06:00+00:00,159367.0
2017-10-25 06:07:00+00:00,156219.0
2017-10-25 06:08:00+00:00,153962.0
2017-10-25 06:09:00+00:00,147474.0
2017-10-25 06:10:00+00:00,145487.0
2017-10-25 06:11:00+00:00,142922.0
2017-10-25 06:12:00+00:00,142630.0
2017-10-25 06:13:00+00:00,146890.0
2017-10-25 06:14:00+00:00,150271.0
2017-10-25 06:15:00+00:00,156267.0
2017-10-25 06:16:00+00:00,152426.0
